Disease Mesh ID	Name	isCommon
MESH:D055673	Hallux Duplication, Postaxial Polydactyly, and Absence of Corpus Callosum	False
MESH:D055673	JBTS12, INCLUDED	False
MESH:D055673	JOUBERT SYNDROME 12/15, DIGENIC, INCLUDED	False
MESH:D055673	SCHINZEL ACROCALLOSAL SYNDROME JOUBERT SYNDROME 12, INCLUDED	False
MESH:D055673	Syndrome, Acrocallosal	False
MESH:D055673	Syndromes, Acrocallosal	False
MESH:C538177	Schinzel acrocallosal syndrome	False
MESH:C538177	Schinzel syndrome 1	False
MESH:C564334	ACFD	False
MESH:C573722	Elejalde syndrome	False
MESH:C563187	ACPS II	False
MESH:C563187	ACROCEPHALOPOLYSYNDACTYLY TYPE II	False
MESH:C563187	Carpenter Syndrome	False
MESH:C563187	CARPENTER SYNDROME 1	False
MESH:C563187	CRPT1	False
MESH:D000168	Acrocephalosyndactylias	False
MESH:D000168	Acrocephalosyndactylies, Type 1	False
MESH:D000168	Acrocephalosyndactylies, Type 3	False
MESH:D000168	Acrocephalosyndactylies, Type I	False
MESH:D000168	Acrocephalosyndactylies, Type II	False
MESH:D000168	Acrocephalosyndactylies, Type III	False
MESH:D000168	Acrocephalosyndactylies, Type V	False
MESH:D000168	Acrocephalosyndactyly (Apert)	False
MESH:D000168	Acrocephalosyndactyly III	False
MESH:D000168	Acrocephalosyndactyly IIIs	False
MESH:D000168	Acrocephalosyndactyly, Type 1	False
MESH:D000168	Acrocephalosyndactyly, Type 3	False
MESH:D000168	Acrocephalosyndactyly, Type I	False
MESH:D000168	Acrocephalosyndactyly, Type II	False
MESH:D000168	Acrocephalosyndactyly, Type III	False
MESH:D000168	ACROCEPHALOSYNDACTYLY, TYPE II, INCLUDED	False
MESH:D000168	Acrocephalosyndactyly, Type V	False
MESH:D000168	Acrocephaly, Skull Asymmetry, and Mild Syndactyly	False
MESH:D000168	ACROCEPHALY, SKULL ASYMMETRY, AND MILD SYNDACTYLY SAETHRE-CHOTZEN SYNDROME WITH EYELID ANOMALIES, INCLUDED	False
MESH:D000168	ACS1	False
MESH:D000168	ACS3	False
MESH:D000168	ACS I APERT-CROUZON DISEASE, INCLUDED	False
MESH:D000168	ACS III	False
MESH:D000168	ACS II, INCLUDED	False
MESH:D000168	Apert Crouzon Disease	False
MESH:D000168	Apert-Crouzon Disease	False
MESH:D000168	Apert Syndrome	False
MESH:D000168	BLEPHAROPHIMOSIS, EPICANTHUS INVERSUS, AND PTOSIS 3, FORMERLY, INCLUDED;BPES3, FORMERLY, INCLUDED	False
MESH:D000168	Chotzen Syndrome	False
MESH:D000168	Craniofacial-Skeletal-Dermatologic Dysplasia	False
MESH:D000168	Disease, Apert-Crouzon	False
MESH:D000168	Dysostosis Craniofacialis with Hypertelorism	False
MESH:D000168	Kurczynski Casperson Syndrome	False
MESH:D000168	Noack Syndrome	False
MESH:D000168	Noack Syndromes	False
MESH:D000168	Pfeiffer Syndrome	False
MESH:D000168	Saethre Chotzen Syndrome	False
MESH:D000168	Saethre-Chotzen Syndrome	False
MESH:D000168	SCS	False
MESH:D000168	Syndactylic Oxycephalies	False
MESH:D000168	Syndactylic Oxycephaly	False
MESH:D000168	Syndrome, Apert	False
MESH:D000168	Syndrome, Chotzen	False
MESH:D000168	Syndrome, Kurczynski Casperson	False
MESH:D000168	Syndrome, Noack	False
MESH:D000168	Syndrome, Pfeiffer	False
MESH:D000168	Syndrome, Saethre-Chotzen	False
MESH:D000168	Syndromes, Noack	False
MESH:D000168	Type I Acrocephalosyndactylies	False
MESH:D000168	Type I Acrocephalosyndactyly	False
MESH:D000168	Type II Acrocephalosyndactylies	False
MESH:D000168	Type II Acrocephalosyndactyly	False
MESH:D000168	Type III Acrocephalosyndactyly	False
MESH:D000168	Type V Acrocephalosyndactylies	False
MESH:D000168	Type V Acrocephalosyndactyly	False
MESH:D000168	VOGT CEPHALODACTYLY, INCLUDED	False
MESH:D000169	Acrodermatitides	False
MESH:D000169	Acrodermatitis Papulosa Infantum	False
MESH:D000169	Acrodermatitis Papulosa Infantums	False
MESH:D000169	Acropapulo Vesicular Syndrome	False
MESH:D000169	Acropapulo-Vesicular Syndrome	False
MESH:D000169	Acropapulo-Vesicular Syndromes	False
MESH:D000169	Childhood Papular Acrodermatitides	False
MESH:D000169	Childhood Papular Acrodermatitis	False
MESH:D000169	Erythemato Vesiculo Papulous Eruptive Syndrome	False
MESH:D000169	Erythemato-Vesiculo-Papulous Eruptive Syndrome	False
MESH:D000169	Erythemato-Vesiculo-Papulous Eruptive Syndromes	False
MESH:D000169	Gianotti Crosti Syndrome	False
MESH:D000169	Gianotti-Crosti Syndrome	False
MESH:D000169	Infantile Papular Acrodermatitides	False
MESH:D000169	Infantile Papular Acrodermatitis	False
MESH:D000169	Papular Acrodermatitides, Infantile	False
MESH:D000169	Papular Acrodermatitis, Infantile	False
MESH:D000169	Papular Acrodermatitis of Childhood	False
MESH:D000169	Papulovesicular Acrolocated Syndrome	False
MESH:D000169	Papulovesicular Acrolocated Syndromes	False
MESH:D000169	Syndrome, Acropapulo-Vesicular	False
MESH:D000169	Syndrome, Erythemato-Vesiculo-Papulous Eruptive	False
MESH:D000169	Syndrome, Gianotti-Crosti	False
MESH:D000169	Syndromes, Acropapulo-Vesicular	False
MESH:D000169	Syndromes, Erythemato-Vesiculo-Papulous Eruptive	False
MESH:D000169	Syndromes, Papulovesicular Acrolocated	False
MESH:C538178	Acrodermatitis enteropathica zinc deficiency type	False
MESH:C538178	Acrodermatitis Enteropathica, Zinc-Deficiency Type	False
MESH:C538178	AEZ	False
MESH:D000170	Acrodynic Erythema	False
MESH:D000170	Childhood Mercurialism, Chronic	False
MESH:D000170	Childhood Mercurialisms, Chronic	False
MESH:D000170	Chronic Childhood Mercurialism	False
MESH:D000170	Chronic Childhood Mercurialisms	False
MESH:D000170	Erythema, Acrodynic	False
MESH:D000170	Feer Disease	False
MESH:D000170	Feer's Disease	False
MESH:D000170	Feers Disease	False
MESH:D000170	Mercurialism, Chronic Childhood	False
MESH:D000170	Pink Disease	False
MESH:D000170	Swift Disease	False
MESH:D000170	Swift's Disease	False
MESH:D000170	Swifts Disease	False
MESH:C538179	ACRDYS1	False
MESH:C538179	ACRDYS2	False
MESH:C538179	Acrodysostosis 1 with or without hormone resistance;	False
MESH:C538179	Acrodysostosis 2, with or without hormone resistance	False
MESH:C538179	Acrodysplasia	False
MESH:C538179	Arkless-Graham syndrome	False
MESH:C538179	Maroteaux-Malamut syndrome	False
MESH:C538179	Nasal hypoplasia-peripheral dysostosis-mental retardation syndrome	False
MESH:C538179	Peripheral Dysostosis	False
MESH:C538179	Peripheral dysostosis-nasal hypoplasia-mental retardation (PNM) syndrome	False
MESH:C538182	Acrofacial Dysostosis, Catania Type	False
MESH:C538182	Opitz Mollica Sorge syndrome	False
MESH:C538184	Acrofacial Dysostosis 1, Nager Type	False
MESH:C538184	Afd1	False
MESH:C538184	AFD, Nager type	False
MESH:C538184	Mandibulofacial dysostosis, Treacher Collins type, with limb anomalies	False
MESH:C538184	Nager Acrofacial Dysostosis	False
MESH:C538184	Nager Acrofacial Dysostosis Syndrome	False
MESH:C538184	Nager syndrome	False
MESH:C538184	Preaxial acrofacial dysostosis	False
MESH:C538184	Preaxial Mandibulofacial Dysostosis	False
MESH:C538185	Palagonia type of acrofacial dysostosis	False
MESH:C538183	Acrofacial Dysostosis Syndrome Of Rodriguez	False
MESH:C538183	Rodriguez lethal acrofacial dysostosis syndrome	False
MESH:C538186	Acro fronto facio nasal dysostosis	False
MESH:C538186	Acrofrontofacionasal Dysostosis 1	False
MESH:C538186	Cleft lip-palate with frontonasal dysostosis and postaxial polysyndactyly	False
MESH:C538186	Polysyndactyly, postaxial, frontonasal dysostosis, and cleft lip-palate	False
MESH:C538186	Polysyndactyly, postaxial, frontonasal dysostosis, and cleft lip/palate	False
MESH:C538187	Acrometageria	False
MESH:C538187	Metageria	False
MESH:C535653	Collagenous plaques of hand and feet	False
MESH:C535653	Collagenous Plaques Of Hands And Feet	False
MESH:C535653	Palmoplantar keratoderma, punctate type 3	False
MESH:C535655	Thick lips and oral mucosa	False
MESH:C535656	AOCH	False
MESH:D000172	Hypersecretion Syndrome, Somatotropin (Acromegaly)	False
MESH:D000172	Hypersecretion Syndromes, Somatotropin (Acromegaly)	False
MESH:D000172	Inappropriate GH Secretion Syndrome (Acromegaly)	False
MESH:D000172	Inappropriate Growth Hormone Secretion Syndrome (Acromegaly)	False
MESH:D000172	Somatotropin Hypersecretion Syndrome (Acromegaly)	False
MESH:D000172	Somatotropin Hypersecretion Syndromes (Acromegaly)	False
MESH:D000172	Syndrome, Somatotropin Hypersecretion (Acromegaly)	False
MESH:D000172	Syndromes, Somatotropin Hypersecretion (Acromegaly)	False
MESH:C535658	Acromesomelic Dwarfism	False
MESH:C535658	Acromesomelic dwarfism Maroteux type	False
MESH:C535658	Acromesomelic dysplasia Hunter Thompson type	False
MESH:C535658	Acromesomelic dysplasia Hunter-Thompson type	False
MESH:C535658	Acromesomelic Dysplasia, Hunter-Thompson Type	False
MESH:C535658	St Helena dysplasia	False
MESH:C535658	St. Helena Dysplasia	False
MESH:C535659	Acromesomelic dysplasia Campailla Martinelli type	False
MESH:C535659	Mesomelic dwarfism Campailla-Martinelli type	False
MESH:C535661	AMDM	False
MESH:C535661	ST. HELENA DYSPLASIA	False
MESH:C535662	ACMICD	False
MESH:C535662	Acromicric skeletal dysplasia	False
MESH:C535662	Geleophysic dwarfism	False
MESH:C535662	Geleophysic dysplasia	False
MESH:D030981	Acroosteolysis	False
MESH:D030981	Acro Osteolysis	False
MESH:D030981	Acroosteolysis Syndrome	False
MESH:D030981	Acro-Osteolysis Syndrome	False
MESH:D030981	Acro-Osteolysis Syndromes	False
MESH:C564866	Pseudopapilledema, Ocular Hypotelorism, Blepharophimosis, and Hand Anomalies	False
MESH:C535664	ACRPS	False
MESH:C535664	ACRP SYNDROME	False
MESH:C535664	Syndactyly, preaxial polydactyly, and sternal deformity	False
MESH:C566319	ACRPV	False
MESH:C535665	Acrorenal-Mandibular Syndrome	False
MESH:C535665	Acro-renal-uterine-mandibular syndrome	False
MESH:C535665	Acrorenal-Uterine-Mandibular Syndrome	False
MESH:C535665	Split hand and split foot with mandibular hypoplasia	False
MESH:C535665	Split-Hand And Split-Foot With Mandibular Hypoplasia	False
MESH:C535666	Acrorenal syndrome autosomal recessive	False
MESH:C535666	Acrorenal Syndrome, Autosomal Recessive	False
MESH:C535666	Curran syndrome	False
MESH:D018250	Acrospiroma, Eccrine	False
MESH:D018250	Acrospiromas	False
MESH:D018250	Acrospiromas, Eccrine	False
MESH:D018250	Clear Cell Hidradrenoma	False
MESH:D018250	Clear-Cell Hidradrenoma	False
MESH:D018250	Clear-Cell Hidradrenomas	False
MESH:D018250	Eccrine Acrospiroma	False
MESH:D018250	Eccrine Acrospiromas	False
MESH:D018250	Hidradenoma	False
MESH:D018250	Hidradenomas	False
MESH:D018250	Hidradenoma, Solid-Cystic	False
MESH:D018250	Hidradenomas, Solid-Cystic	False
MESH:D018250	Hidradrenoma, Clear-Cell	False
MESH:D018250	Hidradrenoma, Nodular	False
MESH:D018250	Hidradrenomas, Clear-Cell	False
MESH:D018250	Hidradrenomas, Nodular	False
MESH:D018250	Nodular Hidradrenoma	False
MESH:D018250	Nodular Hidradrenomas	False
MESH:D018250	Solid Cystic Hidradenoma	False
MESH:D018250	Solid-Cystic Hidradenoma	False
MESH:D018250	Solid-Cystic Hidradenomas	False
MESH:C562707	ADRENOCORTICOTROPIC HORMONE DEFICIENCY	False
MESH:C562707	IAD	False
MESH:C565662	Acth-Independent Cushing Syndrome	False
MESH:C565662	Acth-Independent Macronodular Adrenocortical Hyperplasia	False
MESH:C565662	Adrenocorticotropic Hormone-Independent Macronodular Adrenal Hyperplasia	False
MESH:C565662	Aimah	False
MESH:C565662	AIMAH1	False
MESH:C565662	Corticotropin-Independent Macronodular Adrenal Hyperplasia	False
MESH:C565662	Cushing Syndrome, Adrenal, Due To Aimah	False
MESH:D049913	ACTH Producing Pituitary Adenoma	False
MESH:D049913	ACTH-Producing Pituitary Adenoma	False
MESH:D049913	ACTH-Producing Pituitary Adenomas	False
MESH:D049913	ACTH Secreting Pituitary Adenoma	False
MESH:D049913	ACTH-Secreting Pituitary Adenomas	False
MESH:D049913	Adenoma, Corticotroph	False
MESH:D049913	Adenomas, Corticotroph	False
MESH:D049913	Corticotroph Adenoma	False
MESH:D049913	Corticotroph Adenomas	False
MESH:D049913	Corticotropin-Secreting Adenoma, Pituitary	False
MESH:D049913	Corticotropin-Secreting Adenomas, Pituitary	False
MESH:D049913	CUSHING DISEASE, PITUITARY	False
MESH:D049913	Pituitary Adenoma, ACTH-Producing	False
MESH:D049913	Pituitary Adenoma, ACTH Secreting	False
MESH:D049913	Pituitary Adenoma, ACTH-Secreting	False
MESH:D049913	Pituitary Adenomas, ACTH-Producing	False
MESH:D049913	Pituitary Adenomas, ACTH-Secreting	False
MESH:D049913	Pituitary Corticotropin Secreting Adenoma	False
MESH:D049913	Pituitary Corticotropin-Secreting Adenoma	False
MESH:D049913	Pituitary Corticotropin-Secreting Adenomas	False
MESH:D000182	ACTH Syndromes, Ectopic	False
MESH:D000182	Ectopic ACTH Syndrome	False
MESH:D000182	Ectopic ACTH Syndromes	False
MESH:D000182	Syndrome, Ectopic ACTH	False
MESH:D000182	Syndromes, Ectopic ACTH	False
MESH:C579880	Actin Filament Aggregate Myopathy	False
MESH:C579880	Actin Myopathy	False
MESH:C579880	Congenital Myopathy with Excess of Thin Filaments	False
MESH:C535669	Actinic cheilosis	False
MESH:C566780	Polymorphic Light Eruption, Hereditary	False
MESH:D000187	Actinobacilloses	False
MESH:D000189	Actinobacillus Infection	False
MESH:D000189	Infection, Actinobacillus	False
MESH:D000189	Infections, Actinobacillus	False
MESH:D000193	Actinomycetales Infection	False
MESH:D000193	Actinomycete Infection	False
MESH:D000193	Actinomycete Infections	False
MESH:D000193	Infection, Actinomycetales	False
MESH:D000193	Infection, Actinomycete	False
MESH:D000193	Infections, Actinomycetales	False
MESH:D000193	Infections, Actinomycete	False
MESH:D000196	Actinomyces Infection	False
MESH:D000196	Actinomyces Infections	False
MESH:D000196	Actinomycoses	False
MESH:D000196	Infection, Actinomyces	False
MESH:D000196	Infections, Actinomyces	False
MESH:D000197	Actinomycoses, Cervicofacial	False
MESH:D000197	Cervicofacial Actinomycoses	False
MESH:D000197	Cervicofacial Actinomycosis	False
MESH:C585640	APDS (Activated PI3K-delta Syndrome)	False
MESH:C585640	APD Syndrome	False
MESH:D020016	APC Resistance	False
MESH:D020016	Resistance, APC	False
MESH:C538620	Acute brachial neuritis syndrome	False
MESH:C538620	Acute brachial radiculitis syndrome	False
MESH:C538620	Acute shoulder neuritis	False
MESH:D056586	Acute Chest Syndromes	False
MESH:D056586	Syndrome, Acute Chest	False
MESH:D056586	Syndromes, Acute Chest	False
MESH:D054058	Acute Coronary Syndromes	False
MESH:D054058	Coronary Syndrome, Acute	False
MESH:D054058	Coronary Syndromes, Acute	False
MESH:D054058	Syndrome, Acute Coronary	False
MESH:D054058	Syndromes, Acute Coronary	False
MESH:D000208	Acute Diseases	False
MESH:D000208	Disease, Acute	False
MESH:D000208	Diseases, Acute	False
MESH:C535673	Acute erythroleukemia - M6a subtype	False
MESH:C535673	Acute erythroleukemia - M6b subtype	False
MESH:C535673	Acute myeloid leukemia FAB-M6	False
MESH:C537957	Acute fatty liver, gestational	False
MESH:D056150	Acute Localized Exanthematous Pustulosis	False
MESH:D056150	Pustulosis, Exanthematous, Acute Generalized	False
MESH:D056150	Pustulosis, Exanthematous, Acute Localized	False
MESH:D058186	Acute Kidney Failure	False
MESH:D058186	Acute Kidney Failures	False
MESH:D058186	Acute Kidney Injuries	False
MESH:D058186	Acute Kidney Insufficiencies	False
MESH:D058186	Acute Kidney Insufficiency	False
MESH:D058186	Acute Renal Failure	False
MESH:D058186	Acute Renal Failures	False
MESH:D058186	Acute Renal Injuries	False
MESH:D058186	Acute Renal Injury	False
MESH:D058186	Acute Renal Insufficiencies	False
MESH:D058186	Acute Renal Insufficiency	False
MESH:D058186	Kidney Failure, Acute	False
MESH:D058186	Kidney Failures, Acute	False
MESH:D058186	Kidney Injuries, Acute	False
MESH:D058186	Kidney Injury, Acute	False
MESH:D058186	Kidney Insufficiencies, Acute	False
MESH:D058186	Kidney Insufficiency, Acute	False
MESH:D058186	Renal Failure, Acute	False
MESH:D058186	Renal Failures, Acute	False
MESH:D058186	Renal Injuries, Acute	False
MESH:D058186	Renal Injury, Acute	False
MESH:D058186	Renal Insufficiencies, Acute	False
MESH:D058186	Renal Insufficiency, Acute	False
MESH:D055371	Acute Lung Injuries	False
MESH:D055371	Lung Injuries, Acute	False
MESH:D055371	Lung Injury, Acute	False
MESH:C531736	Chronic malaria	False
MESH:D065290	Acute On Chronic Liver Failure	False
MESH:D065290	Acute On Chronic Liver Failure (ACLF)	False
MESH:D065290	Acute-On-Chronic Liver Failure (ACLF)	False
MESH:D065290	Acute-On-Chronic Liver Failures	False
MESH:D065290	Acute-On-Chronic Liver Failures (ACLF)	False
MESH:D065290	Failure, Acute-On-Chronic Liver	False
MESH:D065290	Failure, Acute-On-Chronic Liver (ACLF)	False
MESH:D065290	Failures, Acute-On-Chronic Liver	False
MESH:D065290	Failures, Acute-On-Chronic Liver (ACLF)	False
MESH:D065290	Liver Failure, Acute On Chronic	False
MESH:D065290	Liver Failure, Acute-On-Chronic	False
MESH:D065290	Liver Failure, Acute-On-Chronic (ACLF)	False
MESH:D065290	Liver Failures, Acute-On-Chronic	False
MESH:D065290	Liver Failures, Acute-On-Chronic (ACLF)	False
MESH:D059787	Acute Pains	False
MESH:D059787	Pain, Acute	False
MESH:D059787	Pains, Acute	False
MESH:D000210	Acute Phase Reaction	False
MESH:D000210	Acute-Phase Response	False
MESH:D000210	Acute Phase State	False
MESH:D000210	Acute-Phase State	False
MESH:D000210	Reaction, Acute Phase	False
MESH:D000210	Reaction, Acute-Phase	False
MESH:D000210	Response, Acute Phase	False
MESH:D000210	Response, Acute-Phase	False
MESH:D000210	State, Acute-Phase	False
MESH:D054508	Acute Radiation Syndromes	False
MESH:D054508	Radiation Syndrome, Acute	False
MESH:D054508	Radiation Syndromes, Acute	False
MESH:C567006	ACAD9 DEFICIENCY	False
MESH:C567006	ACYL-CoA DEHYDROGENASE 9 DEFICIENCY	False
MESH:C567006	MITOCHONDRIAL COMPLEX I DEFICIENCY DUE TO ACAD9 DEFICIENCY	False
MESH:C562417	Terminal Transverse Defects of Hand, Unilateral	False
MESH:D050398	Adamantinomas	False
MESH:C538224	Tachycardia hypertension microphthalmos hyperglycinuria	False
MESH:C538225	Absence defect of limbs, scalp, and skull	False
MESH:C538225	Adams-Oliver syndrome	False
MESH:C538225	Adams-Oliver syndrome 1	False
MESH:C538225	AOS	False
MESH:C538225	AOS1	False
MESH:C538225	Aplasia Cutis Congenita With Terminal Transverse Limb Defects	False
MESH:C538225	APLASIA CUTIS CONGENITA WITH TERMINAL TRANSVERSE LIMB DEFECTS APLASIA CUTIS CONGENITA, CONGENITAL HEART DEFECT, AND FRONTONASAL CYSTS, INCLUDED	False
MESH:C538225	Aplasia cutis of the scalp	False
MESH:C538225	Congenital defect of skull and scalp	False
MESH:C538225	Congenital Scalp Defects With Distal Limb Reduction Anomalies	False
MESH:C538225	Familial aplasia cutis congenita of the scalp	False
MESH:C538225	Scalp and head syndrome	False
MESH:C538225	Scalp defect, congenital	False
MESH:C538225	Scalp defects with ectrodactyly	False
MESH:D000219	Adams Stokes Syndrome	False
MESH:D000219	Adam Stokes Attacks	False
MESH:D000219	Adam-Stokes Attacks	False
MESH:D000219	Attacks, Adam-Stokes	False
MESH:D000219	Attacks, Stokes-Adams	False
MESH:D000219	Stokes Adams Attacks	False
MESH:D000219	Stokes-Adams Attacks	False
MESH:D000219	Stokes Adams Syndrome	False
MESH:D000219	Stokes-Adams Syndrome	False
MESH:D000219	Syndrome, Adams-Stokes	False
MESH:D000219	Syndrome, Stokes-Adams	False
MESH:D000224	Addison's Disease	False
MESH:D000224	Addisons Disease	False
MESH:D000224	Adrenal Insufficiency, Primary	False
MESH:D000224	Adrenocortical Insufficiencies, Primary	False
MESH:D000224	Adrenocortical Insufficiency, Primary	False
MESH:D000224	Disease, Addison	False
MESH:D000224	Hypoadrenalism, Primary	False
MESH:D000224	Hypoadrenalisms, Primary	False
