DrugBank ID	Name	isCommon
DB08657	2-(4-(2-((3-(5-(PYRIDIN-2-YLTHIO)THIAZOL-2-YL)UREIDO)METHYL)-1H-IMIDAZOL-4-YL)PHENOXY)ACETIC ACID	True
DB08658	Ethyl hydrogen diethylamidophosphate	True
DB08659	2-(hydrazinocarbonyl)-3-phenyl-1H-indole-5-sulfonamide	True
DB08660	Quinalizarin	True
DB08661	1-(2,5-dideoxy-5-pyrrolidin-1-yl-beta-L-erythro-pentofuranosyl)-5-methylpyrimidine-2,4(1H,3H)-dione	True
DB08662	3-[1-(4-BROMO-PHENYL)-2-METHYL-PROPYL]-4-HYDROXY-CHROMEN-2-ONE	True
DB08663	4-HYDROXY-7-METHOXY-3-(1-PHENYL-PROPYL)-CHROMEN-2-ONE	True
DB08664	({3-[1-(4-Hydroxy-2-oxo-2H-chromen-3-yl)-propyl]-phenylcarbamoyl}-methyl)-carbamic acid tert-butyl ester	True
DB08665	6,11-DIHYDRO-11-ETHYL-6-METHYL-9-NITRO-5H-PYRIDO[2,3-B][1,5]BENZODIAZEPIN-5-ONE	True
DB08666	5-imino-4-(3-trifluoromethyl-phenylazo)-5H-pyrazol-3-ylamine	True
DB08667	4-(4-fluoro-phenylazo)-5-imino-5H-pyrazol-3-ylamine	True
DB08668	3-(5-Amino-3-imino-3H-pyrazol-4-ylazo)-benzoic acid	True
DB08669	METHYL N-[(2S,3R)-3-AMINO-2-HYDROXY-3-(4-METHYLPHENYL)PROPANOYL]-D-ALANYL-D-LEUCINATE	True
DB08670	METHYL N-[(2S,3R)-3-AMINO-2-HYDROXY-3-(4-ISOPROPYLPHENYL)PROPANOYL]-D-ALANYL-D-LEUCINATE	True
DB08671	5-Imino-4-(2-trifluoromethyl-phenylazo)-5H-pyrazol-3-ylamine	True
DB08672	4-[(3R)-3-{[2-(4-FLUOROPHENYL)-2-OXOETHYL]AMINO}BUTYL]BENZAMIDE	True
DB08673	4-[(5-ISOPROPYL-1,3-THIAZOL-2-YL)AMINO]BENZENESULFONAMIDE	True
DB08674	(20S)-19,20,21,22-TETRAHYDRO-19-OXO-5H-18,20-ETHANO-12,14-ETHENO-6,10-METHENO-18H-BENZ[D]IMIDAZO[4,3-K][1,6,9,12]OXATRIAZA-CYCLOOCTADECOSINE-9-CARBONITRILE	True
DB08675	(5Z)-7-{(1R,4S,5R,6R)-6-[(1E)-1-Octen-1-yl]-2,3-diazabicyclo[2.2.1]hept-2-en-5-yl}-5-heptenoic acid	True
DB08676	(20S)-19,20,22,23-TETRAHYDRO-19-OXO-5H,21H-18,20-ETHANO-12,14-ETHENO-6,10-METHENOBENZ[D]IMIDAZO[4,3-L][1,6,9,13]OXATRIAZACYCLONOADECOSINE-9-CARBONITRILE	True
DB08677	N-(5-Isopropyl-thiazol-2-YL)-2-pyridin-3-YL-acetamide	True
DB08678	(4-ETHYLPHENYL)SULFAMIC ACID	True
DB08680	N-{3-[(E)-(tert-butoxyimino)methyl]-4-chlorophenyl}-2-methylfuran-3-carbimidothioic acid	True
DB08681	1-METHYL ETHYL 2-CHLORO-5-[[[(1-METHYLETHOXY)THIOOXO]METHYL]AMINO]-BENZOATE	True
DB08682	1-METHYL ETHYL 1-CHLORO-5-[[(5,6DIHYDRO-2-METHYL-1,4-OXATHIIN-3-YL)CARBONYL]AMINO]BENZOATE	True
DB08683	REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE	True
DB08684	O-Decyl Hydrogen Thiocarbonate	True
DB08685	1-(1,4-dimethyl-1,2,3,4-tetrahydroquinoxalin-6-yl)methanamine	True
DB08686	5,6,7,8,9,10-HEXAHYDRO-4-HYDROXY-3-(1-PHENYLPROPYL)CYCLOOCTA[B]PYRAN-2-ONE	True
DB08687	FG-2216	True
DB08688	2-Undecanone	True
DB08689	Ubiquinone Q1	True
DB08690	Ubiquinone Q2	True
DB08691	ethyl 3-[(E)-2-amino-1-cyanoethenyl]-6,7-dichloro-1-methyl-1H-indole-2-carboxylate	True
DB08692	D-1-(4-chlorophenyl)-2-(acetamido)ethane boronic acid	True
DB08693	L-1-(4-chlorophenyl)-2-(acetamido)ethane boronic acid	True
DB08694	Variolin B	True
DB08695	3-(4-nitrophenyl)-1H-pyrazole	True
DB08697	4-(2-aminoethoxy)-N-(3-chloro-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide	True
DB08698	1-[(3S)-5-PHENYL-3-THIOPHEN-2-YL-3H-1,4-BENZODIAZEPIN-2-YL]AZETIDIN-3-OL	True
DB08699	1-tert-butyl-3-(3-methylbenzyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine	True
DB08701	2-(3-BROMOPHENYL)-6-[(2-HYDROXYETHYL)AMINO]-1H-BENZO[DE]ISOQUINOLINE-1,3(2H)-DIONE	True
DB08702	2,5-DIPHENYLFURAN-3,4-DICARBOXYLIC ACID	True
DB08703	12-(2-hydroxyethyl)-2-(1-methylethoxy)-13,14-dihydronaphtho[2,1-a]pyrrolo[3,4-c]carbazol-5(12H)-one	True
DB08704	[[(3R,4R,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-(pentanoylamino)oxan-2-ylidene]amino] N-phenylcarbamate	True
DB08705	6-(5-BROMO-2-HYDROXYPHENYL)-2-OXO-4-PHENYL-1,2-DIHYDROPYRIDINE-3-CARBONITRILE	True
DB08706	(2S)-({(5Z)-5-[(5-Ethyl-2-furyl)methylene]-4-oxo-4,5-dihydro-1,3-thiazol-2-yl}amino)(4-fluorophenyl)acetic acid	True
DB08707	4-[3-(4-chlorophenyl)-2,1-benzisoxazol-5-yl]pyrimidin-2-amine	True
DB08708	N-cyclohexyl-3-[3-(trifluoromethyl)phenyl][1,2,4]triazolo[4,3-b]pyridazin-6-amine	True
DB08709	2,3-diphenyl-1H-indole-7-carboxylic acid	True
DB08710	(5Z)-5-[(5-ethylfuran-2-yl)methylidene]-2-[[(S)-(4-fluorophenyl)-(2H-tetrazol-5-yl)methyl]amino]-1,3-thiazol-4-one	True
DB08711	Methyl vanillate	True
DB08712	11-[(MERCAPTOCARBONYL)OXY]UNDECANOIC ACID	True
DB08713	2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[2N-METHYL-2H-TETRAZOL-5-YL]-PHENOL	True
DB08714	2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[4-METHYL-2H-TETRAZOL-2-YL]-PHENOL	True
DB08715	2,6-DIMETHYL-1-(3-[3-METHYL-5-ISOXAZOLYL]-PROPANYL)-4-[2-METHYL-4-ISOXAZOLYL]-PHENOL	True
DB08717	[(2S)-4-methyl-3-oxo-2,3,4,5-tetrahydro-1H-1,4-benzodiazepin-2-yl]acetic acid	True
DB08718	4-(3-ethylthiophen-2-yl)benzene-1,2-diol	True
DB08719	5-(5-(6-CHLORO-4-(4,5-DIHYDRO-2-OXAZOLYL)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE	True
DB08720	5-(5-(4-(4,5-dihydro-2-oxazoly)phenoxy)pentyl)-3-methyl osoxazole	True
DB08721	5-(5-(2,6-dichloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)pentyl)-3-(hydroxyethyl oxymethyleneoxymethyl) isoxazole	True
DB08722	5-(7-(6-chloro-4-(5-hydro-4-methyl-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole	True
DB08723	WIN-54954	True
DB08724	5-(5-(4-(5-hydro-4-methyl-2-oxazolyl)phenoxy)pentyl)-3-methyl isoxazole	True
DB08725	(S)-5-(7-(4-(4-Ethyl-4,5-dihydro-2-oxazolyl)phenoxy)heptyl)-3-methylisoxazole	True
DB08726	5-(7-(4-(4,5-dihydro-2-oxazolyl)phenoxy)heptyl)-3-methyl isoxazole	True
DB08727	3-Methyl-5-(7-{4-[(4R)-4-methyl-4,5-dihydro-1,3-oxazol-2-yl]phenoxy}heptyl)-1,2-oxazole	True
DB08728	5-(3-(2,6-dichloro-4-(4,5-dihydro-2-oxazolyl)phenoxy)propyl)-3-methyl isoxazole	True
DB08729	5-ethoxy-4-(1-methyl-7-oxo-3-propyl-6,7-dihydro-1H-pyrazolo[4,3-d]pyrimidin-5-yl)thiophene-2-sulfonamide	True
DB08730	3-FLUORO-5-MORPHOLIN-4-YL-N-[1-(2-PYRIDIN-4-YLETHYL)-1H-INDOL-6-YL]BENZAMIDE	True
DB08731	2-[(1R)-2-carboxy-1-(naphthalen-1-ylmethyl)ethyl]-1,3-dioxo-2,3-dihydro-1H-isoindole-5-carboxylic acid	True
DB08732	NALPHA-[(BENZYLOXY)CARBONYL]-N-[(1R)-4-HYDROXY-1-METHYL-2-OXOBUTYL]-L-PHENYLALANINAMIDE	True
DB08733	(2R,3R)-N^1^-[(1S)-2,2-DIMETHYL-1-(METHYLCARBAMOYL)PROPYL]-N^4^-HYDROXY-2-(2-METHYLPROPYL)-3-{[(1,3-THIAZOL-2-YLCARBONYL)AMINO]METHYL}BUTANEDIAMIDE	True
DB08734	6,6-DIMETHYL-1-[3-(2,4,5-TRICHLOROPHENOXY)PROPOXY]-1,6-DIHYDRO-1,3,5-TRIAZINE-2,4-DIAMINE	True
DB08735	R,S-Warfarin alcohol	True
DB08736	S,R-Warfarin alcohol	True
DB08737	(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-9-OL	True
DB08738	1-{3-oxo-3-[(2S)-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]propyl}-3-phenylquinoxalin-2(1H)-one	True
DB08739	2-{3-[(2S)-4,4-difluoro-2-(pyrrolidin-1-ylcarbonyl)pyrrolidin-1-yl]-3-oxopropyl}-isoindole-1,3(2H)-dione	True
DB08740	CYCLOHEXYLMETHYL-2,3-DIHYDROXY-5-METHYL-HEXYLAMIDE	True
DB08741	5-[[(2R)-2-cyclopropyl-7,8-dimethoxy-2H-chromen-5-yl]methyl]pyrimidine-2,4-diamine	True
DB08742	1,3-CYCLOHEXANEDIOL, 4-METHYLENE-5-[(2E)-[(1S,3AS,7AS)-OCTAHYDRO-1-(5-HYDROXY-5-METHYL-1,3-HEXADIYNYL)-7A-METHYL-4H-INDEN-4-YLIDENE]ETHYLIDENE]-, (1R,3S,5Z)	True
DB08743	2-({8-[(3R)-3-AMINOPIPERIDIN-1-YL]-1,3-DIMETHYL-2,6-DIOXO-1,2,3,6-TETRAHYDRO-7H-PURIN-7-YL}METHYL)BENZONITRILE	True
DB08744	Casimiroin	True
DB08745	4-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-1-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINONE	True
DB08746	1-[[(1E)-2-(4-CHLOROPHENYL)ETHENYL]SULFONYL]-4-[[1-(4-PYRIDINYL)-4-PIPERIDINYL]METHYL]PIPERAZINE	True
DB08747	(11R)-10-acetyl-11-(2,4-dichlorophenyl)-6-hydroxy-3,3-dimethyl-2,3,4,5,10,11-hexahydro-1H-dibenzo[b,e][1,4]diazepin-1-one	True
DB08748	4-(Dimethylamino)benzoic acid	True
DB08749	3-(2-AMINO-6-BENZOYLQUINAZOLIN-3(4H)-YL)-N-CYCLOHEXYL-N-METHYLPROPANAMIDE	True
DB08750	1-[4-(AMINOMETHYL)BENZOYL]-5'-FLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLIN]-4'-AMINE	True
DB08751	N,N'-DIMETHYL-N-(ACETYL)-N'-(7-NITROBENZ-2-OXA-1,3-DIAZOL-4-YL)ETHYLENEDIAMINE	True
DB08752	N-[(1S)-2-[(4-cyano-1-methylpiperidin-4-yl)amino]-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide	True
DB08753	4-{(1E)-3-OXO-3-[(2-PHENYLETHYL)AMINO]PROP-1-EN-1-YL}-1,2-PHENYLENE DIACETATE	True
DB08754	N-Caffeoyltyramine	True
DB08755	N-[(1S)-2-{[(1R)-2-(benzyloxy)-1-cyano-1-methylethyl]amino}-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide	True
DB08756	Y-27632	True
DB08757	5-(2-chlorophenyl)furan-2-carbohydrazide	True
DB08758	IMIDAZO[2,1-A]ISOQUINOLINE-2-CARBOHYDRAZIDE	True
DB08759	[(3R,4S,5S,7R)-4,8-DIHYDROXY-3,5,7-TRIMETHYL-2-OXOOCTYL]PHOSPHONIC ACID	True
DB08760	(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid	True
DB08761	(3S,6S)-3,6-bis(4-hydroxybenzyl)piperazine-2,5-dione	True
DB08762	O-(((1R)-((N-PHENYLMETHOXYCARBONYL-L-ALANYL)AMINO)ETHYL)HYDROXYPHOSPHONO)-L-BENZYLACETIC ACID	True
DB08763	[N-(BENZYLOXYCARBONYL)AMINO](4-AMIDINOPHENYL)METHANE-PHOSPHONATE	True
DB08765	6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE	True
DB08766	Zofenoprilat	True
DB08767	2-(4-METHOXYPHENYL)ACETAMIDE	True
DB08768	N(6)-dimethylallyladenine	True
DB08770	4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol	True
DB08771	(5R)-2-[(2-Fluorophenyl)amino]-5-isopropyl-1,3-thiazol-4(5H)-one	True
DB08772	Zopolrestat	True
DB08773	2-(4-hydroxyphenyl)benzo[b]thiophen-6-ol	True
DB08774	1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine	True
DB08775	Benzoyl-tyrosine-alanine-fluoro-methyl ketone	True
DB08776	N-(4-OXO-5,6,7,8-TETRAHYDRO-4H-[1,3]THIAZOLO[5,4-C]AZEPIN-2-YL)ACETAMIDE	True
DB08777	5,6,7,8-TETRAHYDRO[1]BENZOTHIENO[2,3-D]PYRIMIDIN-4(3H)-ONE	True
DB08778	[4-amino-2-(tert-butylamino)-1,3-thiazol-5-yl](phenyl)methanone	True
DB08779	2-(methylsulfanyl)-5-(thiophen-2-ylmethyl)-1H-imidazol-4-ol	True
DB08780	6-MORPHOLIN-4-YL-9H-PURINE	True
DB08781	1-[(2S)-4-(5-BROMO-1H-PYRAZOLO[3,4-B]PYRIDIN-4-YL)MORPHOLIN-2-YL]METHANAMINE	True
DB08782	4-(2-AMINOETHYL)BENZENESULFONAMIDE	True
DB08783	(4-{(2S)-2-[(tert-butoxycarbonyl)amino]-3-methoxy-3-oxopropyl}phenyl)methaneseleninic acid	True
DB08784	2-(4-CHLORO-PHENYLAMINO)-NICOTINIC ACID	True
DB08785	4-Methylcoumarin	True
DB08786	4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine	True
DB08787	4-(2,4-dichlorophenyl)-5-phenyldiazenyl-pyrimidin-2-amine	True
DB08788	3,6-DIAMINO-5-CYANO-4-(4-ETHOXYPHENYL)THIENO[2,3-B]PYRIDINE-2-CARBOXAMIDE	True
DB08789	2-AMINO-4-(2,4-DICHLOROPHENYL)-N-ETHYLTHIENO[2,3-D]PYRIMIDINE-6-CARBOXAMIDE	True
DB08790	1-PHENYL-1H-PYRAZOLE-4-CARBOXYLIC ACID	True
DB08791	1-[(2-NITROPHENYL)SULFONYL]-1H-PYRROLO[3,2-B]PYRIDINE-6-CARBOXAMIDE	True
DB08792	Diloxanide	True
DB08794	Ethyl biscoumacetate	True
DB08795	Azidocillin	True
DB08796	Pipazethate	True
DB08797	Salicylamide	True
DB08798	Sulfamoxole	True
DB08799	Antazoline	True
DB08800	Chloropyramine	True
DB08801	Dimetindene	True
DB08802	Isothipendyl	True
DB08803	Tymazoline	True
DB08804	Nandrolone decanoate	True
DB08805	Metiamide	True
DB08806	Roxatidine acetate	True
DB08807	Bopindolol	True
DB08808	Bupranolol	True
DB08809	Dichloroacetic acid	True
DB08810	Cinitapride	True
DB08811	Tofisopam	True
DB08813	Nadroparin	True
DB08814	Triflusal	True
DB08815	Lurasidone	True
DB08816	Ticagrelor	True
DB08818	Hyaluronic acid	True
DB08819	Tafluprost	True
DB08820	Ivacaftor	True
DB08822	Azilsartan medoxomil	True
DB08823	Spinosad	True
DB08824	Ioflupane I-123	True
DB08826	Deferiprone	True
DB08827	Lomitapide	True
DB08828	Vismodegib	True
DB08830	Dehydroascorbic acid	True
DB08831	2-deoxyglucose	True
DB08833	Taurochenodeoxycholic acid	True
DB08834	Tauroursodeoxycholic acid	True
DB08835	Spaglumic acid	True
DB08836	Temocapril	True
DB08837	Tetraethylammonium	True
DB08838	Agmatine	True
DB08839	Serotonin	True
DB08840	N-methylnicotinamide	True
DB08841	Tyramine	True
DB08842	Acetylcarnitine	True
DB08843	GS 0573	True
DB08844	Uric acid	True
DB08845	Oxogluric acid	True
DB08846	Ellagic acid	True
DB08847	Hydroxyproline	True
DB08848	Guvacine	True
DB08849	Nipecotic acid	True
DB08855	Leukotriene C4	True
DB08856	DADLE	True
DB08857	Bamet-UD2	True
DB08858	cis-Diamminechlorocholylglycinateplatinum(II)	True
DB08860	Pitavastatin	True
DB08861	DPDPE	True
DB08862	Cholecystokinin	True
DB08864	Rilpivirine	True
DB08865	Crizotinib	True
DB08867	Ulipristal	True
DB08868	Fingolimod	True
DB08869	Tesamorelin	True
DB08870	Brentuximab vedotin	True
DB08871	Eribulin	True
DB08872	Gabapentin enacarbil	True
DB08873	Boceprevir	True
DB08874	Fidaxomicin	True
DB08875	Cabozantinib	True
DB08876	Taliglucerase alfa	True
DB08877	Ruxolitinib	True
DB08878	Aminopterin	True
DB08879	Belimumab	True
DB08880	Teriflunomide	True
DB08881	Vemurafenib	True
DB08882	Linagliptin	True
DB08883	Perampanel	True
DB08884	Gadoxetic acid	True
DB08885	Aflibercept	True
DB08886	Asparaginase Erwinia chrysanthemi	True
DB08887	Icosapent ethyl	True
DB08888	Ocriplasmin	True
DB08889	Carfilzomib	True
DB08890	Linaclotide	True
DB08891	Arbaclofen	True
DB08892	Arbaclofen Placarbil	True
DB08893	Mirabegron	True
DB08894	Peginesatide	True
DB08895	Tofacitinib	True
DB08896	Regorafenib	True
DB08897	Aclidinium	True
DB08898	Glucarpidase	True
DB08899	Enzalutamide	True
DB08900	Teduglutide	True
DB08901	Ponatinib	True
DB08902	Raxibacumab	True
DB08903	Bedaquiline	True
DB08904	Certolizumab pegol	True
DB08905	Formestane	True
DB08906	Fluticasone furoate	True
DB08907	Canagliflozin	True
DB08908	Dimethyl fumarate	True
DB08909	Glycerol phenylbutyrate	True
DB08910	Pomalidomide	True
DB08911	Trametinib	True
DB08912	Dabrafenib	True
DB08913	Radium Ra 223 dichloride	True
DB08915	Aleglitazar	True
DB08916	Afatinib	True
DB08917	Ferric carboxymaltose	True
DB08918	Levomilnacipran	True
DB08921	(4R)-limonene	True
DB08922	Perospirone	True
DB08924	Amfecloral	True
DB08925	Adrafinil	True
DB08926	Acediasulfone	True
DB08927	Amperozide	True
DB08928	Arsthinol	True
DB08930	Dolutegravir	True
DB08931	Riociguat	True
DB08932	Macitentan	True
DB08933	Luliconazole	True
DB08934	Sofosbuvir	True
DB08935	Obinutuzumab	True
DB08936	Chlorcyclizine	True
DB08937	TAS-102	True
DB08938	Magaldrate	True
DB08939	Letosteine	True
DB08940	Kebuzone	True
DB08941	Isoxsuprine	True
DB08942	Isoxicam	True
DB08943	Isoconazole	True
DB08944	Isoaminile	True
DB08945	Iotroxic acid	True
DB08946	Iopanoic acid	True
DB08947	Iopamidol	True
DB08948	Iodamide	True
DB08949	Inositol nicotinate	True
DB08950	Indoramin	True
DB08951	Indoprofen	True
DB08952	Indenolol	True
DB08953	Indalpine	True
DB08954	Ifenprodil	True
DB08955	Ibuproxam	True
DB08956	Hydroxydione	True
DB08957	Hexoprenaline	True
DB08958	Hexetidine	True
DB08960	Hexamethonium	True
DB08961	Azosemide	True
DB08962	Glibornuride	True
DB08963	Glafenine	True
DB08964	Gemeprost	True
DB08965	Fusafungine	True
DB08966	Fursultiamine	True
DB08967	Dimetotiazine	True
DB08968	Fominoben	True
DB08969	Flurothyl	True
DB08970	Fluprednidene	True
DB08971	Fluocortolone	True
DB08972	Flumequine	True
DB08973	Fluclorolone acetonide	True
DB08974	Flubendazole	True
DB08975	Florantyrone	True
DB08976	Floctafenine	True
DB08978	Fentonium	True
DB08979	Fenspiride	True
DB08980	Fendiline	True
DB08981	Fenbufen	True
DB08982	Etozoline	True
DB08983	Etofibrate	True
DB08984	Etofenamate	True
DB08985	Etilefrine	True
DB08986	Etifoxine	True
DB08987	Etidocaine	True
DB08988	Ethoheptazine	True
DB08989	Etamivan	True
DB08990	Eprazinone	True
DB08991	Epirizole	True
DB08992	Eperisone	True
DB08993	Enviomycin	True
DB08994	Ditazole	True
DB08995	Diosmin	True
DB08996	Dimetacrine	True
DB08997	Dexetimide	True
DB08998	Demexiptiline	True
DB08999	Cyclopentamine	True
DB09000	Cyamemazine	True
DB09001	Barbexaclone	True
DB09002	Cloperastine	True
DB09003	Clocapramine	True
DB09004	Clobutinol	True
DB09005	Batroxobin	True
DB09006	Clinofibrate	True
DB09007	Chlorphenoxamine	True
DB09008	Cefaloridine	True
DB09009	Articaine	True
DB09010	Carmofur	True
DB09011	Beclamide	True
DB09012	Carbazochrome	True
DB09013	Befunolol	True
DB09014	Captodiame	True
DB09015	Canrenoic acid	True
DB09016	Butriptyline	True
DB09017	Brotizolam	True
DB09018	Bromopride	True
DB09019	Bromhexine	True
DB09020	Bisacodyl	True
DB09021	Benzoctamine	True
DB09022	Benfluorex	True
DB09023	Benactyzine	True
DB09026	Aliskiren	True
DB09027	Ledipasvir	True
DB09028	Cytisine	True
DB09029	Secukinumab	True
DB09030	Vorapaxar	True
DB09031	Miltefosine	True
DB09033	Vedolizumab	True
DB09034	Suvorexant	True
DB09035	Nivolumab	True
DB09036	Siltuximab	True
DB09037	Pembrolizumab	True
DB09038	Empagliflozin	True
DB09039	Eliglustat	True
DB09040	Efinaconazole	True
DB09041	Tavaborole	True
DB09042	Tedizolid phosphate	True
DB09043	Albiglutide	True
DB09045	Dulaglutide	True
DB09046	Metreleptin	True
DB09047	Finafloxacin	True
DB09048	Netupitant	True
DB09049	Naloxegol	True
DB09050	Ceftolozane	True
DB09051	Elosulfase alfa	True
DB09052	Blinatumomab	True
DB09053	Ibrutinib	True
DB09054	Idelalisib	True
DB09055	Acipimox	True
DB09056	Amorolfine	True
DB09057	Anthrax immune globulin human	True
DB09059	Atosiban	True
DB09060	Avibactam	True
DB09061	Cannabidiol	True
DB09062	Cefminox	True
DB09063	Ceritinib	True
DB09064	Ciprofibrate	True
DB09065	Cobicistat	True
DB09066	Corifollitropin alfa	True
DB09067	Corticorelin ovine triflutate	True
DB09068	Vortioxetine	True
DB09069	Trimetazidine	True
DB09070	Tibolone	True
DB09071	Tasimelteon	True
DB09072	Sodium oxybate	True
DB09073	Palbociclib	True
DB09074	Olaparib	True
DB09075	Edoxaban	True
DB09076	Umeclidinium	True
DB09077	Dinutuximab	True
DB09078	Lenvatinib	True
DB09079	Nintedanib	True
DB09080	Olodaterol	True
DB09081	Idebenone	True
DB09082	Vilanterol	True
DB09083	Ivabradine	True
DB09084	Benzydamine	True
DB09085	Tetracaine	True
DB09086	Eugenol	True
DB09087	Potassium alum	True
DB09088	Amylocaine	True
DB09089	Trimebutine	True
DB09090	Pinaverium	True
DB09091	Tixocortol	True
DB09092	Xanthinol	True
DB09093	Chlortetracycline	True
DB09094	Podophyllin	True
DB09095	Difluocortolone	True
DB09096	Benzoyl peroxide	True
DB09097	Quinagolide	True
DB09098	Somatrem	True
DB09099	Somatostatin	True
DB09100	Thyroid, porcine	True
DB09101	Elvitegravir	True
DB09102	Daclatasvir	True
DB09103	Ancestim	True
DB09104	Magnesium hydroxide	True
DB09105	Asfotase alfa	True
DB09106	Hydroxyethyl Starch	True
DB09107	Methoxy polyethylene glycol-epoetin beta	True
DB09108	Simoctocog alfa	True
DB09109	Turoctocog alfa	True
DB09110	Coenzyme M	True
DB09111	Pentastarch	True
DB09112	Nitrous acid	True
DB09113	Poractant alfa	True
DB09114	Colfosceril palmitate	True
DB09115	Diiodohydroxyquinoline	True
DB09116	Calcium carbimide	True
DB09117	Paraldehyde	True
DB09118	Stiripentol	True
DB09119	Eslicarbazepine acetate	True
DB09120	Zucapsaicin	True
DB09121	Aurothioglucose	True
DB09122	Peginterferon beta-1a	True
DB09123	Dienogest	True
DB09124	Medrogestone	True
DB09125	Potassium citrate	True
DB09126	Chorionic Gonadotropin (Human)	True
DB09128	Brexpiprazole	True
DB09129	Chromic chloride	True
DB09130	Copper	True
DB09131	Cupric Chloride	True
DB09132	Gadoteric acid	True
DB09133	Iothalamic acid	True
DB09134	Ioversol	True
DB09135	Ioxilan	True
DB09136	Isosulfan blue	True
DB09137	Technetium Tc-99m mebrofenin	True
DB09138	Technetium Tc-99m medronate	True
DB09139	Technetium Tc-99m oxidronate	True
DB09140	Oxygen	True
DB09141	Protamine sulfate	True
DB09142	Sincalide	True
DB09143	Sonidegib	True
DB09144	Uridine triacetate	True
DB09145	Water	True
DB09146	Iron sucrose	True
DB09147	Ferric pyrophosphate	True
DB09148	Florbetaben (18F)	True
DB09149	Florbetapir (18F)	True
DB09151	Flutemetamol (18F)	True
DB09152	Nitrogen	True
DB09153	Sodium chloride	True
DB09154	Sodium citrate	True
DB09155	Helium	True
DB09156	Iopromide	True
DB09157	Carbon dioxide	True
DB09158	Trypan blue free acid	True
DB09160	Technetium Tc-99m tetrofosmin	True
DB09161	Technetium Tc-99m sestamibi	True
DB09163	Technetium Tc-99m exametazime	True
DB09164	Technetium Tc-99m disofenin	True
DB09165	Technetium Tc-99m pyrophosphate	True
DB09166	Etizolam	True
DB09167	Dosulepin	True
DB09168	4-Phenylfentanyl	True
DB09169	3-Allylfentanyl	True
DB09170	β-Hydroxythiofentanyl	True
DB09171	β-Methylfentanyl	True
DB09172	Brifentanil	True
DB09173	Butyrfentanyl	True
DB09174	Lofentanil	True
DB09175	Mirfentanil	True
DB09177	p-Fluorofentanyl	True
DB09178	Phenaridine	True
DB09179	R-30490	True
DB09180	Thienylfentanyl	True
DB09181	Trefentanil	True
DB09182	Benzylfentanyl	True
DB09183	Dasabuvir	True
DB09184	Edivoxetine	True
DB09185	Viloxazine	True
DB09186	Nisoxetine	True
DB09187	Lortalamine	True
DB09188	Amedalin	True
DB09189	Daledalin	True
DB09190	Talopram	True
DB09191	Talsupram	True
DB09192	Tandamine	True
DB09193	CP-39,332	True
DB09194	Etoperidone	True
DB09195	Lorpiprazole	True
DB09196	Lubazodone	True
DB09197	Mepiprazole	True
DB09198	Lobeglitazone	True
DB09199	Netoglitazone	True
DB09200	Rivoglitazone	True
DB09201	Ciglitazone	True
DB09202	Cirazoline	True
DB09203	Synephrine	True
DB09204	Arotinolol	True
DB09205	Moxisylyte	True
DB09206	Trimazosin	True
DB09207	AS-8112	True
DB09208	Pegloticase	True
DB09209	Pholcodine	True
DB09210	Piracetam	True
DB09211	Limaprost	True
DB09212	Loxoprofen	True
DB09213	Dexibuprofen	True
DB09214	Dexketoprofen	True
DB09215	Droxicam	True
DB09216	Tolfenamic acid	True
DB09217	Firocoxib	True
DB09218	Clonixin	True
DB09219	Bisoxatin	True
DB09220	Nicorandil	True
DB09221	Polaprezinc	True
DB09222	Fibrinogen human	True
DB09223	Blonanserin	True
DB09224	Melperone	True
DB09225	Zotepine	True
DB09226	Brilaroxazine	True
DB09227	Barnidipine	True
DB09228	Conestat alfa	True
